ticker,cik,accession_number,filing_date,report_date,form_type,primary_document,filing_url,source,collected_at
AAPL,0000320193,0001140361-26-020871,2026-05-12,2026-05-08,4,xslF345X06/form4.xml,https://www.sec.gov/Archives/edgar/data/320193/000114036126020871/xslF345X06/form4.xml,sec_edgar,2026-05-21 20:10:02.868762+00:00
AAPL,0000320193,0001140361-26-020298,2026-05-08,2026-05-06,4,xslF345X06/form4.xml,https://www.sec.gov/Archives/edgar/data/320193/000114036126020298/xslF345X06/form4.xml,sec_edgar,2026-05-21 20:10:02.868766+00:00
AAPL,0000320193,0001921094-26-000446,2026-05-06,,144,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000192109426000446/xsl144X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868768+00:00
AAPL,0000320193,0001950047-26-004044,2026-05-05,,144,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000195004726004044/xsl144X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868770+00:00
AAPL,0000320193,0000320193-26-000013,2026-05-01,2026-03-28,10-Q,aapl-20260328.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019326000013/aapl-20260328.htm,sec_edgar,2026-05-21 20:10:02.868771+00:00
AAPL,0000320193,0000320193-26-000011,2026-04-30,2026-04-30,8-K,aapl-20260430.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019326000011/aapl-20260430.htm,sec_edgar,2026-05-21 20:10:02.868772+00:00
AAPL,0000320193,0002100119-26-000139,2026-04-29,,SCHEDULE 13G,xslSCHEDULE_13G_X02/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000210011926000139/xslSCHEDULE_13G_X02/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868773+00:00
AAPL,0000320193,0001140361-26-017175,2026-04-27,2026-04-23,4,xslF345X06/form4.xml,https://www.sec.gov/Archives/edgar/data/320193/000114036126017175/xslF345X06/form4.xml,sec_edgar,2026-05-21 20:10:02.868774+00:00
AAPL,0000320193,0001950047-26-003721,2026-04-23,,144,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000195004726003721/xsl144X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868775+00:00
AAPL,0000320193,0001140361-26-015711,2026-04-20,2026-04-17,8-K,ef20071035_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036126015711/ef20071035_8k.htm,sec_edgar,2026-05-21 20:10:02.868776+00:00
AAPL,0000320193,0001140361-26-015421,2026-04-17,2026-04-15,4,xslF345X06/form4.xml,https://www.sec.gov/Archives/edgar/data/320193/000114036126015421/xslF345X06/form4.xml,sec_edgar,2026-05-21 20:10:02.868777+00:00
AAPL,0000320193,0001140361-26-015420,2026-04-17,2026-04-15,4,xslF345X06/form4.xml,https://www.sec.gov/Archives/edgar/data/320193/000114036126015420/xslF345X06/form4.xml,sec_edgar,2026-05-21 20:10:02.868778+00:00
AAPL,0000320193,0001140361-26-013192,2026-04-03,2026-04-01,4,xslF345X06/form4.xml,https://www.sec.gov/Archives/edgar/data/320193/000114036126013192/xslF345X06/form4.xml,sec_edgar,2026-05-21 20:10:02.868779+00:00
AAPL,0000320193,0001140361-26-013191,2026-04-03,2026-04-01,4,xslF345X06/form4.xml,https://www.sec.gov/Archives/edgar/data/320193/000114036126013191/xslF345X06/form4.xml,sec_edgar,2026-05-21 20:10:02.868780+00:00
AAPL,0000320193,0001140361-26-013190,2026-04-03,2026-04-01,4,xslF345X06/form4.xml,https://www.sec.gov/Archives/edgar/data/320193/000114036126013190/xslF345X06/form4.xml,sec_edgar,2026-05-21 20:10:02.868781+00:00
AAPL,0000320193,0001959173-26-002757,2026-04-02,,144,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000195917326002757/xsl144X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868783+00:00
AAPL,0000320193,0001969223-26-000420,2026-04-02,,144,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000196922326000420/xsl144X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868782+00:00
AAPL,0000320193,0000102909-26-000630,2026-03-26,,SCHEDULE 13G/A,xslSCHEDULE_13G_X02/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000010290926000630/xslSCHEDULE_13G_X02/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868784+00:00
AAPL,0000320193,0001780525-26-000005,2026-03-17,2026-03-15,4,xslF345X05/wk-form4_1773786674.xml,https://www.sec.gov/Archives/edgar/data/320193/000178052526000005/xslF345X05/wk-form4_1773786674.xml,sec_edgar,2026-05-21 20:10:02.868785+00:00
AAPL,0000320193,0001780525-26-000003,2026-03-06,2026-03-01,3,xslF345X02/wk-form3_1772839848.xml,https://www.sec.gov/Archives/edgar/data/320193/000178052526000003/xslF345X02/wk-form3_1772839848.xml,sec_edgar,2026-05-21 20:10:02.868786+00:00
AAPL,0000320193,0001059235-26-000004,2026-02-26,2026-02-24,4,xslF345X05/wk-form4_1772148856.xml,https://www.sec.gov/Archives/edgar/data/320193/000105923526000004/xslF345X05/wk-form4_1772148856.xml,sec_edgar,2026-05-21 20:10:02.868788+00:00
AAPL,0000320193,0001216519-26-000004,2026-02-26,2026-02-24,4,xslF345X05/wk-form4_1772148826.xml,https://www.sec.gov/Archives/edgar/data/320193/000121651926000004/xslF345X05/wk-form4_1772148826.xml,sec_edgar,2026-05-21 20:10:02.868789+00:00
AAPL,0000320193,0001179864-26-000004,2026-02-26,2026-02-24,4,xslF345X05/wk-form4_1772148791.xml,https://www.sec.gov/Archives/edgar/data/320193/000117986426000004/xslF345X05/wk-form4_1772148791.xml,sec_edgar,2026-05-21 20:10:02.868790+00:00
AAPL,0000320193,0001214128-26-000004,2026-02-26,2026-02-24,4,xslF345X05/wk-form4_1772148758.xml,https://www.sec.gov/Archives/edgar/data/320193/000121412826000004/xslF345X05/wk-form4_1772148758.xml,sec_edgar,2026-05-21 20:10:02.868791+00:00
AAPL,0000320193,0001051401-26-000004,2026-02-26,2026-02-24,4,xslF345X05/wk-form4_1772148721.xml,https://www.sec.gov/Archives/edgar/data/320193/000105140126000004/xslF345X05/wk-form4_1772148721.xml,sec_edgar,2026-05-21 20:10:02.868792+00:00
AAPL,0000320193,0001453149-26-000005,2026-02-26,2026-02-24,4,xslF345X05/wk-form4_1772148681.xml,https://www.sec.gov/Archives/edgar/data/320193/000145314926000005/xslF345X05/wk-form4_1772148681.xml,sec_edgar,2026-05-21 20:10:02.868793+00:00
AAPL,0000320193,0001690882-26-000004,2026-02-26,2026-02-24,4,xslF345X05/wk-form4_1772148630.xml,https://www.sec.gov/Archives/edgar/data/320193/000169088226000004/xslF345X05/wk-form4_1772148630.xml,sec_edgar,2026-05-21 20:10:02.868794+00:00
AAPL,0000320193,0001140361-26-006577,2026-02-24,2026-02-24,8-K,ef20060722_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036126006577/ef20060722_8k.htm,sec_edgar,2026-05-21 20:10:02.868795+00:00
AAPL,0000320193,0001690882-26-000002,2026-02-03,2026-02-01,4,xslF345X05/wk-form4_1770161527.xml,https://www.sec.gov/Archives/edgar/data/320193/000169088226000002/xslF345X05/wk-form4_1770161527.xml,sec_edgar,2026-05-21 20:10:02.868803+00:00
AAPL,0000320193,0001453149-26-000003,2026-02-03,2026-02-01,4,xslF345X05/wk-form4_1770161602.xml,https://www.sec.gov/Archives/edgar/data/320193/000145314926000003/xslF345X05/wk-form4_1770161602.xml,sec_edgar,2026-05-21 20:10:02.868801+00:00
AAPL,0000320193,0001051401-26-000002,2026-02-03,2026-02-01,4,xslF345X05/wk-form4_1770161657.xml,https://www.sec.gov/Archives/edgar/data/320193/000105140126000002/xslF345X05/wk-form4_1770161657.xml,sec_edgar,2026-05-21 20:10:02.868800+00:00
AAPL,0000320193,0001214128-26-000002,2026-02-03,2026-02-01,4,xslF345X05/wk-form4_1770161713.xml,https://www.sec.gov/Archives/edgar/data/320193/000121412826000002/xslF345X05/wk-form4_1770161713.xml,sec_edgar,2026-05-21 20:10:02.868799+00:00
AAPL,0000320193,0001179864-26-000002,2026-02-03,2026-02-01,4,xslF345X05/wk-form4_1770161752.xml,https://www.sec.gov/Archives/edgar/data/320193/000117986426000002/xslF345X05/wk-form4_1770161752.xml,sec_edgar,2026-05-21 20:10:02.868798+00:00
AAPL,0000320193,0001216519-26-000002,2026-02-03,2026-02-01,4,xslF345X05/wk-form4_1770161790.xml,https://www.sec.gov/Archives/edgar/data/320193/000121651926000002/xslF345X05/wk-form4_1770161790.xml,sec_edgar,2026-05-21 20:10:02.868797+00:00
AAPL,0000320193,0001059235-26-000002,2026-02-03,2026-02-01,4,xslF345X05/wk-form4_1770161827.xml,https://www.sec.gov/Archives/edgar/data/320193/000105923526000002/xslF345X05/wk-form4_1770161827.xml,sec_edgar,2026-05-21 20:10:02.868796+00:00
AAPL,0000320193,0000320193-26-000006,2026-01-30,2025-12-27,10-Q,aapl-20251227.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019326000006/aapl-20251227.htm,sec_edgar,2026-05-21 20:10:02.868804+00:00
AAPL,0000320193,0000320193-26-000005,2026-01-29,2026-01-29,8-K,aapl-20260129.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019326000005/aapl-20260129.htm,sec_edgar,2026-05-21 20:10:02.868805+00:00
AAPL,0000320193,0001096906-26-000136,2026-01-22,,PX14A6G,nlpc_px14a6g.htm,https://www.sec.gov/Archives/edgar/data/320193/000109690626000136/nlpc_px14a6g.htm,sec_edgar,2026-05-21 20:10:02.868806+00:00
AAPL,0000320193,0001308179-26-000009,2026-01-08,,DEFA14A,aapl014016-defa14a.htm,https://www.sec.gov/Archives/edgar/data/320193/000130817926000009/aapl014016-defa14a.htm,sec_edgar,2026-05-21 20:10:02.868807+00:00
AAPL,0000320193,0001308179-26-000008,2026-01-08,2026-02-24,DEF 14A,aapl014016-def14a.htm,https://www.sec.gov/Archives/edgar/data/320193/000130817926000008/aapl014016-def14a.htm,sec_edgar,2026-05-21 20:10:02.868808+00:00
AAPL,0000320193,0002100523-26-000002,2026-01-02,2026-01-02,3,xslF345X02/wk-form3_1767396618.xml,https://www.sec.gov/Archives/edgar/data/320193/000210052326000002/xslF345X02/wk-form3_1767396618.xml,sec_edgar,2026-05-21 20:10:02.868809+00:00
AAPL,0000320193,0001140361-26-000199,2026-01-02,2025-12-30,8-K,ef20060722_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036126000199/ef20060722_8k.htm,sec_edgar,2026-05-21 20:10:02.868811+00:00
AAPL,0000320193,0001140361-25-044561,2025-12-05,2025-12-04,8-K,ef20060722_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036125044561/ef20060722_8k.htm,sec_edgar,2026-05-21 20:10:02.868812+00:00
AAPL,0000320193,0001462356-25-000012,2025-11-14,2025-11-12,4,xslF345X05/wk-form4_1763163012.xml,https://www.sec.gov/Archives/edgar/data/320193/000146235625000012/xslF345X05/wk-form4_1763163012.xml,sec_edgar,2026-05-21 20:10:02.868813+00:00
AAPL,0000320193,0001354457-25-001138,2025-11-14,,25-NSE,xslF25X02/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000135445725001138/xslF25X02/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868814+00:00
AAPL,0000320193,0001631982-25-000011,2025-11-12,2025-11-07,4,xslF345X05/wk-form4_1762990206.xml,https://www.sec.gov/Archives/edgar/data/320193/000163198225000011/xslF345X05/wk-form4_1762990206.xml,sec_edgar,2026-05-21 20:10:02.868815+00:00
AAPL,0000320193,0000320193-25-000079,2025-10-31,2025-09-27,10-K,aapl-20250927.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/aapl-20250927.htm,sec_edgar,2026-05-21 20:10:02.868816+00:00
AAPL,0000320193,0000320193-25-000077,2025-10-30,2025-10-30,8-K,aapl-20251030.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000077/aapl-20251030.htm,sec_edgar,2026-05-21 20:10:02.868817+00:00
AAPL,0000320193,0002050912-25-000008,2025-10-17,2025-10-15,4,xslF345X05/wk-form4_1760740266.xml,https://www.sec.gov/Archives/edgar/data/320193/000205091225000008/xslF345X05/wk-form4_1760740266.xml,sec_edgar,2026-05-21 20:10:02.868818+00:00
AAPL,0000320193,0001631982-25-000009,2025-10-17,2025-10-15,4,xslF345X05/wk-form4_1760740212.xml,https://www.sec.gov/Archives/edgar/data/320193/000163198225000009/xslF345X05/wk-form4_1760740212.xml,sec_edgar,2026-05-21 20:10:02.868819+00:00
AAPL,0000320193,0001950047-25-008030,2025-10-16,,144,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000195004725008030/xsl144X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868820+00:00
AAPL,0000320193,0001214156-25-000011,2025-10-03,2025-10-01,4,xslF345X05/wk-form4_1759530830.xml,https://www.sec.gov/Archives/edgar/data/320193/000121415625000011/xslF345X05/wk-form4_1759530830.xml,sec_edgar,2026-05-21 20:10:02.868821+00:00
AAPL,0000320193,0001767094-25-000009,2025-10-03,2025-10-01,4,xslF345X05/wk-form4_1759530744.xml,https://www.sec.gov/Archives/edgar/data/320193/000176709425000009/xslF345X05/wk-form4_1759530744.xml,sec_edgar,2026-05-21 20:10:02.868823+00:00
AAPL,0000320193,0002078476-25-000005,2025-10-03,2025-10-01,4,xslF345X05/wk-form4_1759530690.xml,https://www.sec.gov/Archives/edgar/data/320193/000207847625000005/xslF345X05/wk-form4_1759530690.xml,sec_edgar,2026-05-21 20:10:02.868824+00:00
AAPL,0000320193,0001462356-25-000010,2025-10-03,2025-10-01,4,xslF345X05/wk-form4_1759530624.xml,https://www.sec.gov/Archives/edgar/data/320193/000146235625000010/xslF345X05/wk-form4_1759530624.xml,sec_edgar,2026-05-21 20:10:02.868825+00:00
AAPL,0000320193,0001950047-25-007713,2025-10-02,,144,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000195004725007713/xsl144X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868826+00:00
AAPL,0000320193,0001959173-25-006313,2025-10-02,,144/A,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000195917325006313/xsl144X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868827+00:00
AAPL,0000320193,0001969223-25-000824,2025-10-02,,144,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000196922325000824/xsl144X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868831+00:00
AAPL,0000320193,0001959173-25-006307,2025-10-02,,144,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000195917325006307/xsl144X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868832+00:00
AAPL,0000320193,0001969223-25-000822,2025-10-02,,144,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000196922325000822/xsl144X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868833+00:00
AAPL,0000320193,0001462356-25-000008,2025-09-30,2025-09-28,4,xslF345X05/wk-form4_1759271419.xml,https://www.sec.gov/Archives/edgar/data/320193/000146235625000008/xslF345X05/wk-form4_1759271419.xml,sec_edgar,2026-05-21 20:10:02.868838+00:00
AAPL,0000320193,0001214156-25-000009,2025-09-30,2025-09-28,4,xslF345X05/wk-form4_1759271527.xml,https://www.sec.gov/Archives/edgar/data/320193/000121415625000009/xslF345X05/wk-form4_1759271527.xml,sec_edgar,2026-05-21 20:10:02.868837+00:00
AAPL,0000320193,0002078476-25-000003,2025-09-30,2025-09-28,4,xslF345X05/wk-form4_1759271592.xml,https://www.sec.gov/Archives/edgar/data/320193/000207847625000003/xslF345X05/wk-form4_1759271592.xml,sec_edgar,2026-05-21 20:10:02.868836+00:00
AAPL,0000320193,0001767094-25-000007,2025-09-30,2025-09-28,4,xslF345X05/wk-form4_1759271656.xml,https://www.sec.gov/Archives/edgar/data/320193/000176709425000007/xslF345X05/wk-form4_1759271656.xml,sec_edgar,2026-05-21 20:10:02.868835+00:00
AAPL,0000320193,0002050912-25-000006,2025-09-30,2025-09-28,4,xslF345X05/wk-form4_1759271713.xml,https://www.sec.gov/Archives/edgar/data/320193/000205091225000006/xslF345X05/wk-form4_1759271713.xml,sec_edgar,2026-05-21 20:10:02.868834+00:00
AAPL,0000320193,0001140361-25-036313,2025-09-26,,S-8,ef20049219_s8.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036125036313/ef20049219_s8.htm,sec_edgar,2026-05-21 20:10:02.868840+00:00
AAPL,0000320193,0001140361-25-036310,2025-09-26,,S-8,ef20049213_s8.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036125036310/ef20049213_s8.htm,sec_edgar,2026-05-21 20:10:02.868841+00:00
AAPL,0000320193,0001214128-25-000005,2025-08-29,2025-08-28,4,xslF345X05/wk-form4_1756506606.xml,https://www.sec.gov/Archives/edgar/data/320193/000121412825000005/xslF345X05/wk-form4_1756506606.xml,sec_edgar,2026-05-21 20:10:02.868842+00:00
AAPL,0000320193,0001921094-25-001042,2025-08-28,,144,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000192109425001042/xsl144X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868843+00:00
AAPL,0000320193,0001631982-25-000007,2025-08-27,2025-08-25,4,xslF345X05/wk-form4_1756333811.xml,https://www.sec.gov/Archives/edgar/data/320193/000163198225000007/xslF345X05/wk-form4_1756333811.xml,sec_edgar,2026-05-21 20:10:02.868844+00:00
AAPL,0000320193,0001767094-25-000005,2025-08-12,2025-08-08,4,xslF345X05/wk-form4_1755037816.xml,https://www.sec.gov/Archives/edgar/data/320193/000176709425000005/xslF345X05/wk-form4_1755037816.xml,sec_edgar,2026-05-21 20:10:02.868845+00:00
AAPL,0000320193,0001969223-25-000586,2025-08-08,,144,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000196922325000586/xsl144X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868846+00:00
AAPL,0000320193,0000320193-25-000073,2025-08-01,2025-06-28,10-Q,aapl-20250628.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000073/aapl-20250628.htm,sec_edgar,2026-05-21 20:10:02.868847+00:00
AAPL,0000320193,0000320193-25-000071,2025-07-31,2025-07-31,8-K,aapl-20250731.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000071/aapl-20250731.htm,sec_edgar,2026-05-21 20:10:02.868848+00:00
AAPL,0000320193,0000932471-25-000778,2025-07-29,,SCHEDULE 13G/A,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000093247125000778/xslSCHEDULE_13G_X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868849+00:00
AAPL,0000320193,0000320193-25-000066,2025-07-25,2025-07-25,3,xslF345X02/wk-form3_1753482781.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000066/xslF345X02/wk-form3_1753482781.xml,sec_edgar,2026-05-21 20:10:02.868850+00:00
AAPL,0000320193,0001140361-25-027340,2025-07-25,2025-07-21,8-K,ef20052355_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036125027340/ef20052355_8k.htm,sec_edgar,2026-05-21 20:10:02.868851+00:00
AAPL,0000320193,0001140361-25-025275,2025-07-09,2025-07-08,8-K,ef20051741_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036125025275/ef20051741_8k.htm,sec_edgar,2026-05-21 20:10:02.868854+00:00
AAPL,0000320193,0001354457-25-000451,2025-05-22,,25-NSE,xslF25X02/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000135445725000451/xslF25X02/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868855+00:00
AAPL,0000320193,0000320193-25-000059,2025-05-14,2025-05-12,4,xslF345X05/wk-form4_1747261821.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000059/xslF345X05/wk-form4_1747261821.xml,sec_edgar,2026-05-21 20:10:02.868856+00:00
AAPL,0000320193,0001140361-25-018400,2025-05-12,2025-05-05,8-K,ef20048691_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036125018400/ef20048691_8k.htm,sec_edgar,2026-05-21 20:10:02.868859+00:00
AAPL,0000320193,0001140361-25-017543,2025-05-06,,424B2,ny20048442x3_424b2.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036125017543/ny20048442x3_424b2.htm,sec_edgar,2026-05-21 20:10:02.868860+00:00
AAPL,0000320193,0001140361-25-017410,2025-05-06,,FWP,ny20048442x2_fwp.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036125017410/ny20048442x2_fwp.htm,sec_edgar,2026-05-21 20:10:02.868861+00:00
AAPL,0000320193,0001140361-25-017233,2025-05-05,,424B2,ny20048442x1_424b2.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036125017233/ny20048442x1_424b2.htm,sec_edgar,2026-05-21 20:10:02.868862+00:00
AAPL,0000320193,0000320193-25-000057,2025-05-02,2025-03-29,10-Q,aapl-20250329.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000057/aapl-20250329.htm,sec_edgar,2026-05-21 20:10:02.868863+00:00
AAPL,0000320193,0000320193-25-000055,2025-05-01,2025-05-01,8-K,aapl-20250501.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000055/aapl-20250501.htm,sec_edgar,2026-05-21 20:10:02.868864+00:00
AAPL,0000320193,0000320193-25-000051,2025-04-25,2025-04-23,4,xslF345X05/wk-form4_1745620207.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000051/xslF345X05/wk-form4_1745620207.xml,sec_edgar,2026-05-21 20:10:02.868865+00:00
AAPL,0000320193,0001950047-25-002536,2025-04-23,,144,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000195004725002536/xsl144X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868866+00:00
AAPL,0000320193,0000320193-25-000049,2025-04-17,2025-04-15,4,xslF345X05/wk-form4_1744929115.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000049/xslF345X05/wk-form4_1744929115.xml,sec_edgar,2026-05-21 20:10:02.868867+00:00
AAPL,0000320193,0000320193-25-000048,2025-04-17,2025-04-15,4,xslF345X05/wk-form4_1744929066.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000048/xslF345X05/wk-form4_1744929066.xml,sec_edgar,2026-05-21 20:10:02.868868+00:00
AAPL,0000320193,0001140361-25-012359,2025-04-04,,SD,ef20046400_sd.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036125012359/ef20046400_sd.htm,sec_edgar,2026-05-21 20:10:02.868869+00:00
AAPL,0000320193,0000320193-25-000042,2025-04-03,2025-04-01,4,xslF345X05/wk-form4_1743719480.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000042/xslF345X05/wk-form4_1743719480.xml,sec_edgar,2026-05-21 20:10:02.868873+00:00
AAPL,0000320193,0000320193-25-000043,2025-04-03,2025-04-01,4,xslF345X05/wk-form4_1743719531.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000043/xslF345X05/wk-form4_1743719531.xml,sec_edgar,2026-05-21 20:10:02.868872+00:00
AAPL,0000320193,0000320193-25-000044,2025-04-03,2025-04-01,4,xslF345X05/wk-form4_1743719572.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000044/xslF345X05/wk-form4_1743719572.xml,sec_edgar,2026-05-21 20:10:02.868871+00:00
AAPL,0000320193,0000320193-25-000045,2025-04-03,2025-04-01,4,xslF345X05/wk-form4_1743719610.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000045/xslF345X05/wk-form4_1743719610.xml,sec_edgar,2026-05-21 20:10:02.868870+00:00
AAPL,0000320193,0001950047-25-002338,2025-04-02,,144,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000195004725002338/xsl144X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868874+00:00
AAPL,0000320193,0001969223-25-000218,2025-04-02,,144,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000196922325000218/xsl144X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868875+00:00
AAPL,0000320193,0001959173-25-002460,2025-04-02,,144,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/320193/000195917325002460/xsl144X01/primary_doc.xml,sec_edgar,2026-05-21 20:10:02.868876+00:00
AAPL,0000320193,0000320193-25-000036,2025-02-27,2025-02-25,4,xslF345X05/wk-form4_1740699336.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000036/xslF345X05/wk-form4_1740699336.xml,sec_edgar,2026-05-21 20:10:02.868878+00:00
AAPL,0000320193,0000320193-25-000035,2025-02-27,2025-02-25,4,xslF345X05/wk-form4_1740699290.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000035/xslF345X05/wk-form4_1740699290.xml,sec_edgar,2026-05-21 20:10:02.868879+00:00
AAPL,0000320193,0000320193-25-000034,2025-02-27,2025-02-25,4,xslF345X05/wk-form4_1740699250.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000034/xslF345X05/wk-form4_1740699250.xml,sec_edgar,2026-05-21 20:10:02.868880+00:00
AAPL,0000320193,0000320193-25-000032,2025-02-27,2025-02-25,4,xslF345X05/wk-form4_1740699149.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000032/xslF345X05/wk-form4_1740699149.xml,sec_edgar,2026-05-21 20:10:02.868881+00:00
AAPL,0000320193,0000320193-25-000031,2025-02-27,2025-02-25,4,xslF345X05/wk-form4_1740699102.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000031/xslF345X05/wk-form4_1740699102.xml,sec_edgar,2026-05-21 20:10:02.868882+00:00
AAPL,0000320193,0000320193-25-000030,2025-02-27,2025-02-25,4,xslF345X05/wk-form4_1740699044.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000030/xslF345X05/wk-form4_1740699044.xml,sec_edgar,2026-05-21 20:10:02.868883+00:00
AAPL,0000320193,0000320193-25-000033,2025-02-27,2025-02-25,4,xslF345X05/wk-form4_1740699194.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000033/xslF345X05/wk-form4_1740699194.xml,sec_edgar,2026-05-21 20:10:02.868880+00:00
AAPL,0000320193,0001140361-25-005876,2025-02-25,2025-02-25,8-K,ef20044022_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036125005876/ef20044022_8k.htm,sec_edgar,2026-05-21 20:10:02.868884+00:00
AAPL,0000320193,0001096906-25-000152,2025-02-13,,PX14A6G,bowy_px14a6g.htm,https://www.sec.gov/Archives/edgar/data/320193/000109690625000152/bowy_px14a6g.htm,sec_edgar,2026-05-21 20:10:02.868885+00:00
AAPL,0000320193,0000320193-25-000018,2025-02-04,2025-02-01,4,xslF345X05/wk-form4_1738711956.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000018/xslF345X05/wk-form4_1738711956.xml,sec_edgar,2026-05-21 20:10:02.868894+00:00
AAPL,0000320193,0000320193-25-000016,2025-02-04,2025-02-01,4,xslF345X05/wk-form4_1738711872.xml,https://www.sec.gov/Archives/edgar/data/320193/000032019325000016/xslF345X05/wk-form4_1738711872.xml,sec_edgar,2026-05-21 20:10:02.868898+00:00
